"","statefp","name","state_name","LON","LAT"
"139","31","Harlan","Nebraska",-99.4043887940295,-99.4043887940295
"140","36","New York","New York",-73.9715263666865,-73.9715263666865
"141","44","Kent","Rhode Island",-71.5762863671858,-71.5762863671858
"142","13","Toombs","Georgia",-82.3295724683853,-82.3295724683853
"143","12","Hardee","Florida",-81.8095657441562,-81.8095657441562
"144","13","Peach","Georgia",-83.8294674984136,-83.8294674984136
"145","20","Finney","Kansas",-100.738193767467,-100.738193767467
"146","29","Maries","Missouri",-91.9223452958601,-91.9223452958601
"147","48","Colorado","Texas",-96.5273804991636,-96.5273804991636
"148","35","Eddy","New Mexico",-104.305352669359,-104.305352669359
"149","21","Hopkins","Kentucky",-87.5467027101716,-87.5467027101716
"150","19","Hancock","Iowa",-93.734548836569,-93.734548836569
"151","26","Hillsdale","Michigan",-84.5931201876663,-84.5931201876663
"152","48","Deaf Smith","Texas",-102.605426726459,-102.605426726459
"153","20","Neosho","Kansas",-95.3067004554982,-95.3067004554982
"154","20","Wichita","Kansas",-101.347150948459,-101.347150948459
"155","49","Piute","Utah",-112.120208306762,-112.120208306762
"156","26","Kent","Michigan",-85.5493464249489,-85.5493464249489
"157","26","Mason","Michigan",-86.2496933822208,-86.2496933822208
"158","27","Wadena","Minnesota",-94.9696640656405,-94.9696640656405
"159","21","Owsley","Kentucky",-83.6881237292119,-83.6881237292119
"160","21","Todd","Kentucky",-87.17878373651,-87.17878373651
"161","17","Ford","Illinois",-88.223507686851,-88.223507686851
"162","17","Hamilton","Illinois",-88.5388337276761,-88.5388337276761
"163","21","Bourbon","Kentucky",-84.218255884106,-84.218255884106
"164","27","Carver","Minnesota",-93.8009917989257,-93.8009917989257
"165","21","Carter","Kentucky",-83.0509238473994,-83.0509238473994
"166","46","Clark","South Dakota",-97.7292510897347,-97.7292510897347
"167","16","Kootenai","Idaho",-116.702087238606,-116.702087238606
"168","18","Monroe","Indiana",-86.5241435751992,-86.5241435751992
"169","18","Elkhart","Indiana",-85.8587569498977,-85.8587569498977
"170","19","Mills","Iowa",-95.6192288299579,-95.6192288299579
"171","26","Manistee","Michigan",-86.0562666985006,-86.0562666985006
"172","31","Webster","Nebraska",-98.5001985087922,-98.5001985087922
"173","40","Craig","Oklahoma",-95.2091660219991,-95.2091660219991
"174","05","Conway","Arkansas",-92.705049175883,-92.705049175883
"175","18","Cass","Indiana",-86.3483075338036,-86.3483075338036
"176","27","Cottonwood","Minnesota",-95.18138801567,-95.18138801567
"177","31","Stanton","Nebraska",-97.1939470829226,-97.1939470829226
"178","37","Franklin","North Carolina",-78.2870888390371,-78.2870888390371
"179","31","Fillmore","Nebraska",-97.5964693661547,-97.5964693661547
"180","46","Douglas","South Dakota",-98.369780074952,-98.369780074952
"181","48","Ward","Texas",-103.092792659042,-103.092792659042
"182","55","Jefferson","Wisconsin",-88.7753117946508,-88.7753117946508
"183","72","Toa Baja","Puerto Rico",-66.2048592257665,-66.2048592257665
"184","42","Wyoming","Pennsylvania",-76.0162530827454,-76.0162530827454
"185","38","Renville","North Dakota",-101.653793295878,-101.653793295878
"186","39","Trumbull","Ohio",-80.7610964338408,-80.7610964338408
"187","39","Henry","Ohio",-84.0683063724184,-84.0683063724184
"188","01","Escambia","Alabama",-87.1591869367314,-87.1591869367314
"189","17","Montgomery","Illinois",-89.4780925378428,-89.4780925378428
"190","26","Clare","Michigan",-84.8481075113216,-84.8481075113216
"191","19","Adair","Iowa",-94.4710587413158,-94.4710587413158
"192","11","District of Columbia","District of Columbia",-77.0165599198058,-77.0165599198058
"193","17","Morgan","Illinois",-90.2025510437451,-90.2025510437451
"194","19","Union","Iowa",-94.2423484698293,-94.2423484698293
"195","47","Meigs","Tennessee",-84.8169841214074,-84.8169841214074
"196","55","Outagamie","Wisconsin",-88.4656502323125,-88.4656502323125
"197","46","Haakon","South Dakota",-101.539098995584,-101.539098995584
"198","19","Buchanan","Iowa",-91.8351082526889,-91.8351082526889
"199","20","Linn","Kansas",-94.8425408920243,-94.8425408920243
"200","19","Chickasaw","Iowa",-92.3177334720797,-92.3177334720797
"201","37","Rowan","North Carolina",-80.5242022888704,-80.5242022888704
"202","20","Wallace","Kansas",-101.763887642317,-101.763887642317
"203","20","Chase","Kansas",-96.5956386197127,-96.5956386197127
"204","31","Custer","Nebraska",-99.7280536949897,-99.7280536949897
"205","19","Kossuth","Iowa",-94.2069179105648,-94.2069179105648
"206","16","Camas","Idaho",-114.805204337646,-114.805204337646
"207","18","Crawford","Indiana",-86.44518825267,-86.44518825267
"208","47","Grundy","Tennessee",-85.721427314703,-85.721427314703
"209","48","Chambers","Texas",-94.6663953096243,-94.6663953096243
"210","16","Oneida","Idaho",-112.540780534438,-112.540780534438
"211","19","Shelby","Iowa",-95.3101555271066,-95.3101555271066
"212","18","Clay","Indiana",-87.1172350585859,-87.1172350585859
"213","31","Thayer","Nebraska",-97.5950438073198,-97.5950438073198
"214","18","Clinton","Indiana",-86.4727725693099,-86.4727725693099
"215","17","Jackson","Illinois",-89.3823772019351,-89.3823772019351
"216","29","Gasconade","Missouri",-91.5084727393176,-91.5084727393176
"217","72","Hormigueros","Puerto Rico",-67.1130305275308,-67.1130305275308
"218","18","Starke","Indiana",-86.6468689459729,-86.6468689459729
"219","29","Laclede","Missouri",-92.588849304311,-92.588849304311
"220","39","Richland","Ohio",-82.5380061904857,-82.5380061904857
"221","48","Roberts","Texas",-100.81317496143,-100.81317496143
"222","48","Sherman","Texas",-101.893315580163,-101.893315580163
"223","39","Shelby","Ohio",-84.2025767644006,-84.2025767644006
"224","48","Throckmorton","Texas",-99.2122679523511,-99.2122679523511
"225","17","Williamson","Illinois",-88.92994027089,-88.92994027089
"226","39","Van Wert","Ohio",-84.5911170040909,-84.5911170040909
"227","39","Wyandot","Ohio",-83.3086085990163,-83.3086085990163
"228","39","Guernsey","Ohio",-81.492489048228,-81.492489048228
"229","39","Huron","Ohio",-82.5986795100134,-82.5986795100134
"230","48","Zavala","Texas",-99.7605082945538,-99.7605082945538
"231","21","Calloway","Kentucky",-88.2731593046344,-88.2731593046344
"232","46","Spink","South Dakota",-98.3462660148263,-98.3462660148263
"233","46","Deuel","South Dakota",-96.669436454174,-96.669436454174
"234","46","Hutchinson","South Dakota",-97.7553644124095,-97.7553644124095
"235","48","Bee","Texas",-97.7421559261013,-97.7421559261013
"236","46","Kingsbury","South Dakota",-97.4913944963113,-97.4913944963113
"237","47","Humphreys","Tennessee",-87.779928722617,-87.779928722617
"238","49","Beaver","Utah",-113.230985784342,-113.230985784342
"239","53","Yakima","Washington",-120.738016692757,-120.738016692757
"240","27","Lincoln","Minnesota",-96.2668816535799,-96.2668816535799
"241","27","Lyon","Minnesota",-95.838061028829,-95.838061028829
"242","29","Adair","Missouri",-92.6007816689541,-92.6007816689541
"243","48","Bosque","Texas",-97.6361352437366,-97.6361352437366
"244","47","Washington","Tennessee",-82.4945428659006,-82.4945428659006
"245","55","Rusk","Wisconsin",-91.1333472744078,-91.1333472744078
"246","45","Pickens","South Carolina",-82.7322456726326,-82.7322456726326
"247","55","Washington","Wisconsin",-88.2297471175293,-88.2297471175293
"248","30","Silver Bow","Montana",-112.662458594533,-112.662458594533
"249","53","Walla Walla","Washington",-118.477553850705,-118.477553850705
"250","29","Cooper","Missouri",-92.8089608061696,-92.8089608061696
"251","29","Dade","Missouri",-93.8503345037356,-93.8503345037356
"252","26","Otsego","Michigan",-84.5990380558463,-84.5990380558463
"253","33","Belknap","New Hampshire",-71.4168423479317,-71.4168423479317
"254","48","Briscoe","Texas",-101.208494731099,-101.208494731099
"255","27","Nobles","Minnesota",-95.7532957646185,-95.7532957646185
"256","29","Lawrence","Missouri",-93.8329309666033,-93.8329309666033
"257","51","Russell","Virginia",-82.1009779955082,-82.1009779955082
"258","48","Ellis","Texas",-96.7937184094,-96.7937184094
"259","31","Scotts Bluff","Nebraska",-103.708098609071,-103.708098609071
"260","31","Sioux","Nebraska",-103.757654396387,-103.757654396387
"261","26","Missaukee","Michigan",-85.0925649615839,-85.0925649615839
"262","51","Fredericksburg","Virginia",-77.4922458336706,-77.4922458336706
"263","42","Sullivan","Pennsylvania",-76.51246590835,-76.51246590835
"264","39","Knox","Ohio",-82.4228964058534,-82.4228964058534
"265","42","Tioga","Pennsylvania",-77.2543303240412,-77.2543303240412
"266","51","Sussex","Virginia",-77.2578847214559,-77.2578847214559
"267","48","Hale","Texas",-101.826811388786,-101.826811388786
"268","48","Hall","Texas",-100.681385208553,-100.681385208553
"269","29","Webster","Missouri",-92.8763289964721,-92.8763289964721
"270","38","Kidder","North Dakota",-99.7708881881881,-99.7708881881881
"271","51","Bristol","Virginia",-82.1598380817236,-82.1598380817236
"272","29","Phelps","Missouri",-91.7935172722348,-91.7935172722348
"273","51","Harrisonburg","Virginia",-78.876698450319,-78.876698450319
"274","20","Brown","Kansas",-95.5642169758442,-95.5642169758442
"275","37","Lenoir","North Carolina",-77.6431108116305,-77.6431108116305
"276","48","Lampasas","Texas",-98.2420661305985,-98.2420661305985
"277","48","Bell","Texas",-97.4785024969228,-97.4785024969228
"278","53","Spokane","Washington",-117.404649377694,-117.404649377694
"279","56","Uinta","Wyoming",-110.547578245274,-110.547578245274
"280","48","Sutton","Texas",-100.538201377695,-100.538201377695
"281","55","Walworth","Wisconsin",-88.541630729921,-88.541630729921
"282","51","Waynesboro","Virginia",-78.9007427647808,-78.9007427647808
"283","32","Storey","Nevada",-119.525020715022,-119.525020715022
"284","72","Arroyo","Puerto Rico",-66.0574388871266,-66.0574388871266
"285","12","Union","Florida",-82.3749779582516,-82.3749779582516
"286","20","Cherokee","Kansas",-94.8462897003919,-94.8462897003919
"287","42","Clearfield","Pennsylvania",-78.4759266347165,-78.4759266347165
"288","28","Carroll","Mississippi",-89.9228866357416,-89.9228866357416
"289","47","Franklin","Tennessee",-86.0919940436784,-86.0919940436784
"290","27","Itasca","Minnesota",-93.6310301938822,-93.6310301938822
"291","18","Adams","Indiana",-84.9367140585301,-84.9367140585301
"292","08","Eagle","Colorado",-106.694759374844,-106.694759374844
"293","20","Anderson","Kansas",-95.2927281507955,-95.2927281507955
"294","48","King","Texas",-100.255805654489,-100.255805654489
"295","37","Stokes","North Carolina",-80.2389271825591,-80.2389271825591
"296","08","Hinsdale","Colorado",-107.30043451301,-107.30043451301
"297","19","Davis","Iowa",-92.4100546790805,-92.4100546790805
"298","05","Yell","Arkansas",-93.4117133842677,-93.4117133842677
"299","48","La Salle","Texas",-99.099087745082,-99.099087745082
"300","19","Franklin","Iowa",-93.2625692479688,-93.2625692479688
"301","17","Marion","Illinois",-88.9189920782961,-88.9189920782961
"302","51","Dinwiddie","Virginia",-77.6348884878219,-77.6348884878219
"303","20","Thomas","Kansas",-101.055370482002,-101.055370482002
"304","17","Randolph","Illinois",-89.8251553420471,-89.8251553420471
"305","19","Montgomery","Iowa",-95.1564289621647,-95.1564289621647
"306","36","Tompkins","New York",-76.4722984306528,-76.4722984306528
"307","40","Blaine","Oklahoma",-98.4330700253324,-98.4330700253324
"308","51","Poquoson","Virginia",-76.3579814826372,-76.3579814826372
"309","48","Lynn","Texas",-101.81628494507,-101.81628494507
"310","48","Menard","Texas",-99.8204793988613,-99.8204793988613
"311","48","Reagan","Texas",-101.523265939639,-101.523265939639
"312","29","St. Clair","Missouri",-93.7763225391407,-93.7763225391407
"313","48","Wilbarger","Texas",-99.241784367974,-99.241784367974
"314","48","Stonewall","Texas",-100.253840082948,-100.253840082948
"315","48","Howard","Texas",-101.435644409287,-101.435644409287
"316","48","Haskell","Texas",-99.7303735850347,-99.7303735850347
"317","20","Chautauqua","Kansas",-96.2454192012679,-96.2454192012679
"318","36","Greene","New York",-74.1238488387754,-74.1238488387754
"319","48","Upshur","Texas",-94.9385696882003,-94.9385696882003
"320","31","Gage","Nebraska",-96.6894616908342,-96.6894616908342
"321","36","Albany","New York",-73.9772391559379,-73.9772391559379
"322","47","Lincoln","Tennessee",-86.5891010604103,-86.5891010604103
"323","51","Orange","Virginia",-78.0128185145711,-78.0128185145711
"324","51","Lynchburg","Virginia",-79.1984975544815,-79.1984975544815
"325","01","Morgan","Alabama",-86.8538858155442,-86.8538858155442
"326","40","Latimer","Oklahoma",-95.252150488877,-95.252150488877
"327","54","Ohio","West Virginia",-80.6220399184463,-80.6220399184463
"328","13","Fayette","Georgia",-84.4908763811455,-84.4908763811455
"329","13","Richmond","Georgia",-82.0702643233669,-82.0702643233669
"330","48","Navarro","Texas",-96.4742876632221,-96.4742876632221
"331","20","Harper","Kansas",-98.0757838393549,-98.0757838393549
"332","48","Live Oak","Texas",-98.1246786030727,-98.1246786030727
"333","48","Hockley","Texas",-102.343167586697,-102.343167586697
"334","27","Isanti","Minnesota",-93.2947020905142,-93.2947020905142
"335","48","Stephens","Texas",-98.8363161470569,-98.8363161470569
"336","48","Somervell","Texas",-97.774034886015,-97.774034886015
"337","31","Saunders","Nebraska",-96.6377390482341,-96.6377390482341
"338","27","Sherburne","Minnesota",-93.7761751088456,-93.7761751088456
"339","48","Motley","Texas",-100.77972203674,-100.77972203674
"340","13","Webster","Georgia",-84.5474285248891,-84.5474285248891
"341","13","Heard","Georgia",-85.1288683239687,-85.1288683239687
"342","13","Greene","Georgia",-83.1713410213413,-83.1713410213413
"343","55","Sawyer","Wisconsin",-91.1450492677759,-91.1450492677759
"344","55","Wood","Wisconsin",-90.0415833613914,-90.0415833613914
"345","05","Ouachita","Arkansas",-92.8779489579994,-92.8779489579994
"346","39","Paulding","Ohio",-84.5800955896805,-84.5800955896805
"347","46","Oglala Lakota","South Dakota",-102.555603362965,-102.555603362965
"348","29","Scotland","Missouri",-92.1470906383776,-92.1470906383776
"349","29","Lewis","Missouri",-91.7207015584395,-91.7207015584395
"350","08","Crowley","Colorado",-103.784496531307,-103.784496531307
"351","15","Kalawao","Hawaii",-156.958359167835,-156.958359167835
"352","31","Pierce","Nebraska",-97.6012277287798,-97.6012277287798
"353","72","Utuado","Puerto Rico",-66.7021518595705,-66.7021518595705
"354","28","Panola","Mississippi",-89.9506424907421,-89.9506424907421
"355","18","Warren","Indiana",-87.3560265947844,-87.3560265947844
"356","01","Perry","Alabama",-87.2977058945562,-87.2977058945562
"357","40","Oklahoma","Oklahoma",-97.4071694770988,-97.4071694770988
"358","17","Vermilion","Illinois",-87.7338435940157,-87.7338435940157
"359","51","Virginia Beach","Virginia",-76.0456693407485,-76.0456693407485
"360","19","Audubon","Iowa",-94.9058185884655,-94.9058185884655
"361","20","Osborne","Kansas",-98.7675382846841,-98.7675382846841
"362","72","San Sebastián","Puerto Rico",-66.9728127390122,-66.9728127390122
"363","31","Cuming","Nebraska",-96.7873077171345,-96.7873077171345
"364","72","Maunabo","Puerto Rico",-65.9194721866833,-65.9194721866833
"365","55","Chippewa","Wisconsin",-91.2806771753975,-91.2806771753975
"366","18","Wells","Indiana",-85.2213296593027,-85.2213296593027
"367","19","Henry","Iowa",-91.5443443325476,-91.5443443325476
"368","22","West Carroll","Louisiana",-91.4606027116708,-91.4606027116708
"369","18","Miami","Indiana",-86.045250478164,-86.045250478164
"370","29","Polk","Missouri",-93.3982817409446,-93.3982817409446
"371","06","Nevada","California",-120.763221054258,-120.763221054258
"372","20","Lane","Kansas",-100.46607537017,-100.46607537017
"373","20","Marshall","Kansas",-96.5227897308393,-96.5227897308393
"374","20","Ottawa","Kansas",-97.6502031326186,-97.6502031326186
"375","55","Barron","Wisconsin",-91.8483360425673,-91.8483360425673
"376","55","Dane","Wisconsin",-89.416627906188,-89.416627906188
"377","19","Allamakee","Iowa",-91.3786092177379,-91.3786092177379
"378","22","Jackson","Louisiana",-92.5569209151561,-92.5569209151561
"379","51","Norton","Virginia",-82.6268048733942,-82.6268048733942
"380","55","Vernon","Wisconsin",-90.8324739658355,-90.8324739658355
"381","51","Smyth","Virginia",-81.5333002356086,-81.5333002356086
"382","20","Butler","Kansas",-96.8387853724621,-96.8387853724621
"383","13","Evans","Georgia",-81.8869893292712,-81.8869893292712
"384","18","Jasper","Indiana",-87.1155331916982,-87.1155331916982
"385","20","Morton","Kansas",-101.799251885853,-101.799251885853
"386","21","Scott","Kentucky",-84.5816351865596,-84.5816351865596
"387","26","Ogemaw","Michigan",-84.1272521022884,-84.1272521022884
"388","38","Slope","North Dakota",-103.460154735702,-103.460154735702
"389","55","Calumet","Wisconsin",-88.2178027306711,-88.2178027306711
"390","36","Yates","New York",-77.1048574230343,-77.1048574230343
"391","01","Lamar","Alabama",-88.0966803215175,-88.0966803215175
"392","01","Pickens","Alabama",-88.0881810306178,-88.0881810306178
"393","54","Pleasants","West Virginia",-81.167717710086,-81.167717710086
"394","05","Drew","Arkansas",-91.7189164399773,-91.7189164399773
"395","29","Sullivan","Missouri",-93.1115010597034,-93.1115010597034
